time,R0_1,R0_2,R0_3,Q0_1,Q0_2,Q0_3,v0_1,v0_2,v0_3,w0_1,w0_2,w0_3,vd0_1,vd0_2,vd0_3,wd0_1,wd0_2,wd0_3,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,qd_1,qd_2,qd_3,qd_4,qd_5,qd_6,qd_7,qd_8,qd_9,qd_10,qd_11,qd_12,qdd_1,qdd_2,qdd_3,qdd_4,qdd_5,qdd_6,qdd_7,qdd_8,qdd_9,qdd_10,qdd_11,qdd_12,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_max,tau_rms,pos_e1_1,pos_e1_2,pos_e1_3,pos_e2_1,pos_e2_2,pos_e2_3,pos_e3_1,pos_e3_2,pos_e3_3,pos_e4_1,pos_e4_2,pos_e4_3,Fe1_1,Fe1_2,Fe1_3,Fe_res1,Fe2_1,Fe2_2,Fe2_3,Fe_res2,Fe3_1,Fe3_2,Fe3_3,Fe_res3,Fe4_1,Fe4_2,Fe4_3,Fe_res4,Te1_1,Te1_2,Te1_3,Te_res1,Te2_1,Te2_2,Te2_3,Te_res2,Te3_1,Te3_2,Te3_3,Te_res3,Te4_1,Te4_2,Te4_3,Te_res4,tsm,manipulability1,manipulability2,manipulability3,manipulability4,des_q_1,des_q_2,des_q_3,des_q_4,des_q_5,des_q_6,des_q_7,des_q_8,des_q_9,des_q_10,des_q_11,des_q_12
0.5,0.249349854956642,-0.000960413781941967,0.2,-0,0,-0,5.55111512312578e-15,-8.67361737988404e-17,0,0,0,0,0,0,0,0,0,0,-0.376695097238479,-0.624227137288366,-1.48340093395254,-0.0629115090215948,-0.508906436414361,-1.39248208863106,-0.0634058972156226,-0.553789119111771,-1.44106110022438,0.0708116873897229,-0.550659601537718,-1.43839251106996,2.22044604925031e-14,1.11022302462516e-14,-1.77635683940025e-13,4.44089209850063e-14,0,1.77635683940025e-13,1.33226762955019e-13,5.55111512312578e-14,0,0.158596759469276,-0.192168488130984,0.449753984040413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.16,1.11022302462516e-16,0.0399999999999998,0.22,-5.55111512312578e-17,0.04,-0.2,0,0.46,-0.2,8.32667268468867e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192807735739196,0.0017798309259875,0.00240386981383915,0.00213407133568249,0.00215147333880219,-0.376695097238479,-0.624227137288366,-1.48340093395254,-0.0629115090215948,-0.508906436414361,-1.39248208863106,-0.0634058972156226,-0.553789119111771,-1.44106110022438,0.0708116873897229,-0.550659601537718,-1.43839251106996
0.55,0.251986561570878,-0.00101961862181631,0.2,-0,0,-0,0.0925107349223409,-0.00207724409616271,0,0,0,0,0,0,0,0,0,0,-0.36485938611758,-0.63384157584875,-1.48716050263492,-0.048266006288789,-0.504370200668525,-1.3859693600664,0.035982256744223,-0.513523786006326,-1.52250813328688,0.056049330844175,-0.557153337530468,-1.44383563984727,0.422117419617729,-0.339106243401821,-0.128170010432882,0.509281887785074,0.158327622192256,0.231766312384885,3.4174527729026,1.26463169386327,-2.49550188556427,-0.523858411170508,-0.22881394475599,-0.187664860889747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.16,0,0.0399999999999999,0.22,0,0.0524799999215903,-0.206240000039205,0.00703999999999902,0.46,-0.2,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173586550003691,0.00243413211817019,0.00209830223492909,0.00211555737049982,-0.36485938611758,-0.63384157584875,-1.48716050263492,-0.048266006288789,-0.504370200668525,-1.3859693600664,0.035982256744223,-0.513523786006326,-1.52250813328688,0.056049330844175,-0.557153337530468,-1.44383563984727
0.6,0.259143336666663,-0.00118031747290383,0.2,-0,0,-0,0.1738719675902,-0.00390413629799994,0,0,0,0,0,0,0,0,0,0,-0.329466117781411,-0.660667029563671,-1.49573206694285,-0.0104820291265821,-0.492478929927158,-1.36681999296677,0.277921700195429,-0.444008304897924,-1.63511176889479,0.0132542292798181,-0.57514711937186,-1.4571727646255,0.907096340734448,-0.660717265131616,-0.186594317468369,0.892212470976572,0.282516426756074,0.485385105624836,5.46002373615329,1.30350491809295,-1.63349372973043,-1.07781992441334,-0.441215321218436,-0.305098117815561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.16,5.55111512312578e-17,0.0399999999999999,0.22,0,0.0822399997346124,-0.221120000132695,0.0179200000000002,0.46,-0.2,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161742634365084,0.00251706357616857,0.00207043746456318,0.00201966061388027,-0.329466117781411,-0.660667029563671,-1.49573206694285,-0.0104820291265821,-0.492478929927158,-1.36681999296677,0.277921700195429,-0.444008304897924,-1.63511176889479,0.0132542292798181,-0.57514711937186,-1.4571727646255
0.65,0.269690163123609,-0.00141713683240121,0.2,-0,0,-0,0.232632857850384,-0.00522355844377077,0,0,0,0,0,0,0,0,0,0,-0.266763205570416,-0.701706051591361,-1.50417960268629,0.0403132611381216,-0.476425627705025,-1.33449114091283,0.537835615806531,-0.418105764796583,-1.61618127974945,-0.0578322126132331,-0.602179497126322,-1.47320402942479,1.50752769240208,-0.916829502641259,-0.144966856067796,1.07309562063014,0.336439954837575,0.756635830132701,4.64783616454563,-0.156482440338668,1.82642064416356,-1.65609610943571,-0.597672859091514,-0.318187743381415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.16,6.93889390390723e-17,0.0399999999999998,0.22,-2.77555756156289e-17,0.117759999734613,-0.238880000132694,0.0179199999999984,0.46,-0.2,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144645106086823,0.00263959159131506,0.00220608091772775,0.00188411743388479,-0.266763205570416,-0.701706051591361,-1.50417960268629,0.0403132611381216,-0.476425627705025,-1.33449114091283,0.537835615806531,-0.418105764796583,-1.61618127974945,-0.0578322126132331,-0.602179497126322,-1.47320402942479
0.7,0.282497023821328,-0.00170470319750518,0.2,-0,0,-0,0.268793405702727,-0.0060355105334765,0,0,0,0,0,0,0,0,0,0,-0.167899690483664,-0.752622393430785,-1.50827459798652,0.0950025904637157,-0.460067028136264,-1.28818403603696,0.692857869277929,-0.459624261834374,-1.47060211876338,-0.15884002792067,-0.634559539401339,-1.48742582262003,2.3262666677346,-1.06841941377096,-0.0342046507107341,1.08921407201721,0.310281922419853,1.03908844990777,1.93295616223299,-1.10299116060704,3.16726183062492,-2.26442049840205,-0.666904635973165,-0.254632764931806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.16,1.2490009027033e-16,0.0399999999999999,0.22,5.55111512312578e-17,0.14751999992159,-0.253760000039205,0.00703999999999905,0.46,-0.2,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00456994930778584,0.00124794504589492,0.00278409671782862,0.00241219392805225,0.00173261638479046,-0.167899690483664,-0.752622393430785,-1.50827459798652,0.0950025904637157,-0.460067028136264,-1.28818403603696,0.692857869277929,-0.459624261834374,-1.47060211876338,-0.15884002792067,-0.634559539401339,-1.48742582262003
0.75,0.293610365527961,-0.00195424313974128,0.2,-0,0,-0,5.55111512312578e-15,-4.33680868994202e-17,0,0,0,0,0,0,0,0,0,0,-0.0538122488348594,-0.795911297882406,-1.50716741226586,0.137032140484182,-0.44938631331184,-1.24120885319602,0.706990566141191,-0.496964069658054,-1.37443164383311,-0.261180521307812,-0.660787731075561,-1.49576474615236,7.7715611723761e-14,-2.22044604925031e-14,0,4.44089209850063e-14,7.7715611723761e-14,0,0.4295542267851,-0.219150198105633,0.485550801132817,-8.88178419700125e-14,-2.22044604925031e-14,1.77635683940025e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.16,-4.16333634234434e-17,0.0399999999999996,0.22,5.55111512312578e-17,0.16,-0.26,0,0.46,-0.2,-6.93889390390723e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151211766146606,0.00108848736948579,0.00290007963919648,0.00248512148630164,0.0016169063903279,-0.0538122488348594,-0.795911297882406,-1.50716741226586,0.137032140484182,-0.44938631331184,-1.24120885319602,0.706990566141191,-0.496964069658054,-1.37443164383311,-0.261180521307812,-0.660787731075561,-1.49576474615236
0.8,0.292708914271863,-0.00193916331051366,0.2,-0,0,-0,-0.0316280612139508,0.000529086579757754,0,0,0,0,0,0,0,0,0,0,-0.0642142046083192,-0.792469714475888,-1.5073935244742,0.141391971759229,-0.405743427270536,-1.36733819594688,0.713636115346364,-0.497087193894175,-1.37463353282246,-0.252312744305057,-0.658781620058794,-1.49521510658026,-0.362281159325517,0.120982908341571,-0.00768857336250761,0.150698684479966,1.24149992659879,-3.95925324100421,0.233222278147416,-0.00416179568194508,-0.00682011762638268,0.310045633638367,0.0706319375240017,0.0195099961766587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.16,5.55111512312578e-17,0.0462399999999997,0.21376,0.00704000000000354,0.16,-0.26,2.77555756156289e-17,0.46,-0.2,9.71445146547012e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110089633194102,0.00282838413305979,0.00248425650894364,0.00162556251070288,-0.0642142046083192,-0.792469714475888,-1.5073935244742,0.141391971759229,-0.405743427270536,-1.36733819594688,0.713636115346364,-0.497087193894175,-1.37463353282246,-0.252312744305057,-0.658781620058794,-1.49521510658026
0.85,0.290262118005312,-0.00189823234546725,0.2,-0,0,-0,-0.0594442714020871,0.00099440702449596,0,0,0,0,0,0,0,0,0,0,-0.0912916079906892,-0.783033113546774,-1.50789517977523,0.153012859721411,-0.375291550493142,-1.57290298953415,0.731696898829823,-0.497351129074205,-1.37506509480964,-0.228723082325788,-0.653231799785303,-1.49362142803542,-0.642684746244859,0.230436820113389,-0.0106320861695153,0.283254864169491,-0.153497131027924,-3.64143486628778,0.439048964065947,-0.00546452157044186,-0.00892148461701936,0.566668387843983,0.136181056698381,0.0401126939442165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.16,-1.38777878078145e-17,0.0611199999999989,0.198880000000001,0.0179200000000037,0.16,-0.26,5.55111512312578e-17,0.46,-0.2,-4.16333634234434e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113514725894333,0.00246136235675781,0.00248240436652762,0.00164967007034082,-0.0912916079906892,-0.783033113546774,-1.50789517977523,0.153012859721411,-0.375291550493142,-1.57290298953415,0.731696898829823,-0.497351129074205,-1.37506509480964,-0.228723082325788,-0.653231799785303,-1.49362142803542
0.9,0.286656312980921,-0.00183791302855676,0.2,-0,0,-0,-0.0795337565380083,0.00133047179014063,0,0,0,0,0,0,0,0,0,0,-0.128306360968545,-0.768922245178181,-1.50831231108718,0.169824038148799,-0.471849163285279,-1.65119878809508,0.758353438139553,-0.497551490116284,-1.3753916035951,-0.195228352166911,-0.644802683596655,-1.49098854216813,-0.788300577118628,0.312976972697299,-0.00572976845614193,0.356168645417609,-3.06474087031761,0.0132454669790061,0.588225750719129,-0.00247978451398678,-0.00403592104660788,0.72589879162841,0.188269685608244,0.0610859529180274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.16,0,0.0788800000000016,0.181119999999998,0.0179199999999966,0.16,-0.26,0,0.46,-0.2,-5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118700969943999,0.00193598321995323,0.0024810002234626,0.00168675251737896,-0.128306360968545,-0.768922245178181,-1.50831231108718,0.169824038148799,-0.471849163285279,-1.65119878809508,0.758353438139553,-0.497551490116284,-1.3753916035951,-0.195228352166911,-0.644802683596655,-1.49098854216813
0.95,0.282277835451303,-0.00176466814373688,0.2,-0,0,-0,-0.0918965166216312,0.00153728087668994,0,0,0,0,0,0,0,0,0,0,-0.169063079204484,-0.751567517077067,-1.50825224762505,0.183513515924534,-0.648816375844038,-1.57674657182442,0.790738170882427,-0.497491005445229,-1.37529313758406,-0.156553546943814,-0.634232967352793,-1.48730539905694,-0.81986751880383,0.365639901966019,0.00669529419710102,0.154829266764134,-3.42421254785999,2.04793964229726,0.679541746994072,0.00403333063465627,0.00656701859007569,0.793823069876254,0.224477243811549,0.0819069531830863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.16,2.77555756156289e-17,0.0937599999999996,0.16624,0.00703999999999283,0.16,-0.26,8.32667268468867e-17,0.46,-0.2,6.93889390390723e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125192855407122,0.00148675727688914,0.00248142393403741,0.0017340937008215,-0.169063079204484,-0.751567517077067,-1.50825224762505,0.183513515924534,-0.648816375844038,-1.57674657182442,0.790738170882427,-0.497491005445229,-1.37529313758406,-0.156553546943814,-0.634232967352793,-1.48730539905694
